hs,bm,bk,ppn,ppnbm
7211.29,,,,
7211.29.10,15,0,11,0
7211.29.20,15,0,11,0
7211.29.30,15,0,11,0
7211.29.90,15,0,11,0
7211.90,,,,
7211.90.11,15,0,11,0
7211.90.12,15,0,11,0
7211.90.13,15,0,11,0
7211.90.14,15,0,11,0
7211.90.19,15,0,11,0
7211.90.91,15,0,11,0
7211.90.99,15,0,11,0
72.12,,,,
7212.10,,,,
7212.10.11,"12,5",0,11,0
7212.10.14,"12,5",0,11,0
7212.10.19,"12,5",0,11,0
7212.10.94,"12,5",0,11,0
7212.10.99,"12,5",0,11,0
7212.20,,,,
7212.20.10,20,0,11,0
7212.20.20,20,0,11,0
7212.20.90,20,0,11,0
7212.30,,,,
7212.30.11,20,0,11,0
7212.30.12,20,0,11,0
7212.30.13,20,0,11,0
7212.30.14,20,0,11,0
7212.30.19,20,0,11,0
7212.30.90,20,0,11,0
7212.40,,,,
7212.40.11,20,0,11,0
7212.40.12,20,0,11,0
7212.40.13,20,0,11,0
7212.40.14,20,0,11,0
7212.40.19,20,0,11,0
7212.40.91,20,0,11,0
7212.40.99,20,0,11,0
7212.50,,,,
7212.50.14,"12,5",0,11,0
7212.50.19,"12,5",0,11,0
7212.50.23,20,0,11,0
7212.50.24,20,0,11,0
7212.50.29,20,0,11,0
7212.50.93,15,0,11,0
7212.50.94,20,0,11,0
7212.50.99,20,0,11,0
7212.60,,,,
7212.60.11,20,0,11,0
7212.60.12,20,0,11,0
7212.60.19,20,0,11,0
7212.60.91,20,0,11,0
7212.60.99,20,0,11,0
72.13,,,,
7213.10,,,,
7213.10.10,"17,5",0,11,0
7213.10.90,"17,5",0,11,0
7213.20.00,10,0,11,0
7213.91,,,,
7213.91.10,10,0,11,0
7213.91.20,15,0,11,0
7213.91.30,15,0,11,0
7213.91.90,15,0,11,0
7213.99,,,,
7213.99.10,10,0,11,0
7213.99.20,15,0,11,0
7213.99.90,15,0,11,0
72.14,,,,
7214.10,,,,
7214.10.11,15,0,11,0
7214.10.19,15,0,11,0
7214.10.21,15,0,11,0
7214.10.29,15,0,11,0
7214.20,,,,
7214.20.31,"17,5",0,11,0
7214.20.39,"17,5",0,11,0
7214.20.41,"17,5",0,11,0
7214.20.49,"17,5",0,11,0
7214.20.51,"17,5",0,11,0
7214.20.59,"17,5",0,11,0
7214.20.61,"17,5",0,11,0
7214.20.69,"17,5",0,11,0
7214.30,,,,
7214.30.10,10,0,11,0
7214.30.90,10,0,11,0
7214.91,,,,
7214.91.11,5,0,11,0
7214.91.12,5,0,11,0
7214.91.19,"17,5",0,11,0
7214.91.20,5,0,11,0
7214.99,,,,
7214.99.11,5,0,11,0
7214.99.19,5,0,11,0
7214.99.91,"17,5",0,11,0
7214.99.92,5,0,11,0
7214.99.93,5,0,11,0
7214.99.99,"17,5",0,11,0
72.15,,,,
7215.10,,,,
7215.10.10,10,0,11,0
7215.10.90,10,0,11,0
7215.50,,,,
7215.50.10,15,0,11,0
7215.50.91,"17,5",0,11,0
7215.50.99,"17,5",0,11,0
7215.90,,,,
7215.90.10,"17,5",0,11,0
7215.90.91,15,0,11,0
7215.90.99,15,0,11,0
72.16,,,,
7216.10.00,20,0,11,0
7216.21,,,,
7216.21.10,20,0,11,0
7216.21.90,20,0,11,0
7216.22.00,20,0,11,0
7216.31,,,,
7216.31.10,20,0,11,0
7216.31.90,20,0,11,0
7216.32,,,,
7216.32.10,20,0,11,0
7216.32.90,20,0,11,0
7216.33,,,,
7216.33.11,20,0,11,0
7216.33.19,20,0,11,0
7216.33.90,20,0,11,0
7216.40,,,,
7216.40.10,20,0,11,0
7216.40.90,20,0,11,0
7216.50,,,,
7216.50.11,20,0,11,0
7216.50.19,20,0,11,0
7216.50.91,20,0,11,0
7216.50.99,20,0,11,0
7216.61.00,20,0,11,0
7216.69.00,20,0,11,0
7216.91,,,,
7216.91.10,20,0,11,0
7216.91.90,20,0,11,0
7216.99.00,20,0,11,0
72.17,,,,
7217.10,,,,
7217.10.10,10,0,11,0
7217.10.22,10,0,11,0
7217.10.29,"12,5",0,11,0
7217.10.32,15,0,11,0
7217.10.33,15,0,11,0
7217.10.39,15,0,11,0
7217.20,,,,
7217.20.10,15,0,11,0
7217.20.20,15,0,11,0
7217.20.91,15,0,11,0
7217.20.99,15,0,11,0
7217.30,,,,
7217.30.11,"12,5",0,11,0
7217.30.19,"12,5",0,11,0
7217.30.20,"12,5",0,11,0
7217.30.33,0,0,11,0
7217.30.34,10,0,11,0
7217.30.35,"12,5",0,11,0
7217.30.39,"12,5",0,11,0
7217.90,,,,
7217.90.10,5,0,11,0
7217.90.90,10,0,11,0
72.18,,,,
7218.10.00,0,0,11,0
7218.91.00,0,0,11,0
7218.99.00,0,0,11,0
72.19,,,,
7219.11.00,0,0,11,0
7219.12.00,0,0,11,0
7219.13.00,0,0,11,0
7219.14.00,0,0,11,0
7219.21.00,0,0,11,0
7219.22.00,0,0,11,0
7219.23.00,0,0,11,0
7219.24.00,0,0,11,0
7219.31.00,"7,5",0,11,0
7219.32.00,"7,5",0,11,0
7219.33.00,10,0,11,0
7219.34.00,10,0,11,0
7219.35.00,10,0,11,0
7219.90.00,"7,5",0,11,0
72.20,,,,
7220.11,,,,
7220.11.10,0,0,11,0
7220.11.90,0,0,11,0
7220.12,,,,
7220.12.10,0,0,11,0
7220.12.90,0,0,11,0
7220.20,,,,
7220.20.10,10,0,11,0
7220.20.90,10,0,11,0
7220.90,,,,
7220.90.10,"7,5",0,11,0
7220.90.90,"7,5",0,11,0
7221.00.00,5,0,11,0
72.22,,,,
7222.11.00,5,0,11,0
7222.19.00,5,0,11,0
7222.20,,,,
7222.20.10,5,0,11,0
7222.20.90,5,0,11,0
7222.30,,,,
7222.30.10,5,0,11,0
7222.30.90,5,0,11,0
7222.40,,,,
7222.40.10,"7,5",0,11,0
7222.40.90,"7,5",0,11,0
72.23,,,,
7223.00.10,5,0,11,0
7223.00.90,5,0,11,0
72.24,,,,
7224.10.00,5,0,11,0
7224.90.00,5,0,11,0
72.25,,,,
7225.11.00,0,0,11,0
7225.19.00,0,0,11,0
7225.30,,,,
7225.30.10,0,0,11,0
7225.30.90,0,0,11,0
7225.40,,,,
7225.40.10,0,0,11,0
7225.40.90,0,0,11,0
7225.50,,,,
7225.50.10,0,0,11,0
7225.50.90,0,0,11,0
7225.91,,,,
7225.91.10,0,0,11,0
7225.91.90,0,0,11,0
7225.92,,,,
7225.92.10,0,0,11,0
7225.92.20,0,0,11,0
7225.92.90,0,0,11,0
7225.99,,,,
7225.99.10,0,0,11,0
7225.99.90,0,0,11,0
72.26,,,,
7226.11,,,,
7226.11.10,0,0,11,0
7226.11.90,0,0,11,0
7226.19,,,,
7226.19.10,0,0,11,0
7226.19.90,0,0,11,0
7226.20,,,,
7226.20.10,0,0,11,0
7226.20.90,0,0,11,0
7226.91,,,,
7226.91.10,5,0,11,0
7226.91.90,5,0,11,0
7226.92,,,,
7226.92.10,5,0,11,0
7226.92.90,5,0,11,0
7226.99,,,,
7226.99.11,5,0,11,0
7226.99.19,5,0,11,0
7226.99.91,5,0,11,0
7226.99.99,5,0,11,0
72.27,,,,
7227.10.00,5,0,11,0
7227.20.00,5,0,11,0
7227.90,,,,
7227.90.10,5,0,11,0
7227.90.90,5,0,11,0
72.28,,,,
7228.10,,,,
7228.10.10,0,0,11,0
7228.10.90,0,0,11,0
7228.20,,,,
7228.20.11,5,0,11,0
7228.20.19,5,0,11,0
7228.20.91,5,0,11,0
7228.20.99,5,0,11,0
7228.30,,,,
7228.30.10,5,0,11,0
7228.30.90,5,0,11,0
7228.40,,,,
7228.40.10,0,0,11,0
7228.40.90,0,0,11,0
7228.50,,,,
7228.50.10,0,0,11,0
7228.50.90,0,0,11,0
7228.60,,,,
7228.60.10,5,0,11,0
7228.60.90,5,0,11,0
7228.70,,,,
7228.70.10,"7,5",0,11,0
7228.70.90,"7,5",0,11,0
7228.80,,,,
7228.80.11,5,0,11,0
7228.80.19,5,0,11,0
7228.80.90,5,0,11,0
72.29,,,,
7229.20.00,10,0,11,0
7229.90,,,,
7229.90.21,10,0,11,0
7229.90.29,10,0,11,0
7229.90.30,5,0,11,0
7229.90.91,"7,5",0,11,0
7229.90.99,10,0,11,0
73.01,,,,
7301.10.00,5,0,11,0
7301.20.00,15,0,11,0
73.02,,,,
7302.10.00,0,0,11,0
7302.30.00,5,0,11,0
7302.40.00,5,0,11,0
7302.90,,,,
7302.90.10,5,0,11,0
7302.90.90,5,0,11,0
73.03,,,,
7303.00.11,"12,5",0,11,0
7303.00.19,"12,5",0,11,0
7303.00.91,"12,5",0,11,0
7303.00.99,"12,5",0,11,0
73.04,,,,
7304.11.00,5,0,11,0
7304.19.00,5,0,11,0
7304.22,,,,
7304.22.10,5,0,11,0
7304.22.90,"12,5",0,11,0
7304.23,,,,
7304.23.10,5,0,11,0
7304.23.90,"12,5",0,11,0
7304.24,,,,
7304.24.10,"12,5",0,11,0
7304.24.20,"12,5",0,11,0
7304.24.30,"12,5",0,11,0
7304.29,,,,
7304.29.10,"12,5",0,11,0
7304.29.20,"12,5",0,11,0
7304.29.30,"12,5",0,11,0
7304.31,,,,
7304.31.10,5,0,11,0
7304.31.20,5,0,11,0
7304.31.40,5,0,11,0
7304.31.90,5,0,11,0
7304.39,,,,
7304.39.20,5,0,11,0
7304.39.40,5,0,11,0
7304.39.90,5,0,11,0
7304.41.00,5,0,11,0
7304.49.00,5,0,11,0
7304.51,,,,
7304.51.10,5,0,11,0
7304.51.20,5,0,11,0
7304.51.90,5,0,11,0
7304.59,,,,
7304.59.10,5,0,11,0
7304.59.90,5,0,11,0
7304.90,,,,
7304.90.10,5,0,11,0
7304.90.30,5,0,11,0
7304.90.90,5,0,11,0
73.05,,,,
7305.11.00,15,0,11,0
7305.12,,,,
7305.12.10,15,0,11,0
7305.12.90,15,0,11,0
7305.19,,,,
7305.19.10,15,0,11,0
7305.19.90,15,0,11,0
7305.20.00,15,0,11,0
7305.31,,,,
7305.31.10,15,0,11,0
7305.31.90,15,0,11,0
7305.39,,,,
7305.39.10,15,0,11,0
7305.39.90,15,0,11,0
7305.90.00,15,0,11,0
73.06,,,,
7306.11,,,,
7306.11.10,15,0,11,0
7306.11.90,15,0,11,0
7306.19,,,,
7306.19.10,15,0,11,0
7306.19.20,15,0,11,0
7306.19.90,15,0,11,0
7306.21.00,15,0,11,0
7306.29.00,15,0,11,0
7306.30,,,,
7306.30.11,5,0,11,0
7306.30.19,"12,5",0,11,0
7306.30.21,5,0,11,0
7306.30.29,"12,5",0,11,0
7306.30.30,5,0,11,0
7306.30.41,5,0,11,0
7306.30.49,"12,5",0,11,0
7306.30.91,"12,5",0,11,0
7306.30.92,5,0,11,0
7306.30.99,"12,5",0,11,0
7306.40,,,,
7306.40.11,5,0,11,0
7306.40.19,"7,5",0,11,0
7306.40.20,"7,5",0,11,0
7306.40.30,5,0,11,0
7306.40.90,"7,5",0,11,0
7306.50,,,,
7306.50.11,5,0,11,0
7306.50.19,15,0,11,0
7306.50.91,5,0,11,0
7306.50.99,15,0,11,0
7306.61,,,,
7306.61.10,5,0,11,0
7306.61.90,15,0,11,0
7306.69,,,,
7306.69.10,5,0,11,0
7306.69.90,15,0,11,0
7306.90,,,,
7306.90.11,5,0,11,0
7306.90.19,15,0,11,0
7306.90.91,15,0,11,0
7306.90.94,15,0,11,0
7306.90.95,15,0,11,0
7306.90.96,5,0,11,0
7306.90.97,15,0,11,0
7306.90.99,15,0,11,0
73.07,,,,
7307.11,,,,
7307.11.10,"12,5",0,11,0
7307.11.90,"12,5",0,11,0
7307.19.00,"12,5",0,11,0
7307.21,,,,
7307.21.10,5,0,11,0
7307.21.90,5,0,11,0
7307.22,,,,
7307.22.10,5,0,11,0
7307.22.90,5,0,11,0
7307.23,,,,
7307.23.10,5,0,11,0
7307.23.90,5,0,11,0
7307.29,,,,
7307.29.10,5,0,11,0
7307.29.90,5,0,11,0
7307.91,,,,
7307.91.10,5,0,11,0
7307.91.90,5,0,11,0
7307.92,,,,
7307.92.10,5,0,11,0
7307.92.90,5,0,11,0
7307.93,,,,
7307.93.10,5,0,11,0
7307.93.90,5,0,11,0
7307.99,,,,
7307.99.10,5,0,11,0
7307.99.90,5,0,11,0
73.08,,,,
7308.10,,,,
7308.10.10,"12,5",0,11,0
7308.10.90,"12,5",0,11,0
7308.20,,,,
7308.20.11,"12,5",0,11,0
7308.20.19,"12,5",0,11,0
7308.20.21,"12,5",0,11,0
7308.20.29,"12,5",0,11,0
7308.30,,,,
7308.30.10,"12,5",0,11,0
7308.30.90,"12,5",0,11,0
7308.40,,,,
7308.40.10,"12,5",0,11,0
7308.40.90,"12,5",0,11,0
7308.90,,,,
7308.90.20,"12,5",0,11,0
7308.90.40,"12,5",0,11,0
7308.90.50,"12,5",0,11,0
7308.90.60,"12,5",0,11,0
7308.90.92,"12,5",0,11,0
7308.90.99,"12,5",0,11,0
73.09,,,,
7309.00.11,"7,5",0,11,0
7309.00.19,"7,5",0,11,0
7309.00.91,"7,5",0,11,0
7309.00.99,"7,5",0,11,0
73.10,,,,
7310.10,,,,
7310.10.10,15,0,11,0
7310.10.91,5,0,11,0
7310.10.99,15,0,11,0
7310.21,,,,
7310.21.11,15,0,11,0
7310.21.19,15,0,11,0
7310.21.91,15,0,11,0
7310.21.99,15,0,11,0
7310.29,,,,
7310.29.11,15,0,11,0
7310.29.19,15,0,11,0
7310.29.91,15,0,11,0
7310.29.92,"7,5",0,11,0
7310.29.99,15,0,11,0
73.11,,,,
7311.00.21,5,0,11,0
7311.00.22,5,0,11,0
7311.00.23,5,0,11,0
7311.00.24,5,0,11,0
7311.00.25,5,0,11,0
7311.00.26,5,0,11,0
7311.00.27,5,0,11,0
7311.00.29,5,0,11,0
7311.00.91,"12,5",0,11,0
7311.00.92,"12,5",0,11,0
7311.00.94,"12,5",0,11,0
7311.00.99,"12,5",0,11,0
73.12,,,,
7312.10,,,,
7312.10.10,15,0,11,0
7312.10.20,15,0,11,0
7312.10.30,"12,5",0,11,0
7312.10.91,"12,5",0,11,0
7312.10.99,"12,5",0,11,0
7312.90.00,15,0,11,0
7313.00.00,15,0,11,0
73.14,,,,
7314.12.00,5,0,11,0
7314.14.00,5,0,11,0
7314.19,,,,
7314.19.10,15,0,11,0
7314.19.90,5,0,11,0
7314.20.00,"12,5",0,11,0
7314.31.00,"12,5",0,11,0
7314.39.00,"12,5",0,11,0
7314.41.00,"12,5",0,11,0
7314.42.00,"12,5",0,11,0
7314.49.00,"12,5",0,11,0
7314.50.00,"12,5",0,11,0
73.15,,,,
7315.11,,,,
7315.11.10,20,0,11,0
7315.11.91,15,0,11,0
7315.11.99,15,0,11,0
7315.12,,,,
7315.12.10,15,0,11,0
7315.12.90,15,0,11,0
7315.19,,,,
7315.19.10,10,0,11,0
7315.19.90,10,0,11,0
7315.20.00,10,0,11,0
7315.81.00,20,0,11,0
7315.82.00,20,0,11,0
7315.89,,,,
7315.89.10,15,0,11,0
7315.89.90,15,0,11,0
7315.90,,,,
7315.90.20,10,0,11,0
7315.90.90,10,0,11,0
7316.00.00,5,0,11,0
73.17,,,,
7317.00.10,"12,5",0,11,0
7317.00.20,"7,5",0,11,0
7317.00.30,5,0,11,0
7317.00.90,"12,5",0,11,0
73.18,,,,
7318.11.00,"12,5",0,11,0
7318.12,,,,
7318.12.10,"12,5",0,11,0
7318.12.90,"12,5",0,11,0
7318.13.00,"12,5",0,11,0
7318.14,,,,
7318.14.10,"12,5",0,11,0
7318.14.90,"12,5",0,11,0
7318.15,,,,
7318.15.10,"12,5",0,11,0
7318.15.90,"12,5",0,11,0
7318.16,,,,
7318.16.10,"12,5",0,11,0
7318.16.90,"12,5",0,11,0
7318.19,,,,
7318.19.10,"12,5",0,11,0
7318.19.90,"12,5",0,11,0
7318.21.00,"12,5",0,11,0
7318.22.00,"12,5",0,11,0
7318.23,,,,
7318.23.10,15,0,11,0
7318.23.90,15,0,11,0
7318.24.00,"12,5",0,11,0
7318.29,,,,
7318.29.10,"12,5",0,11,0
7318.29.90,"12,5",0,11,0
73.19,,,,
7319.40,,,,
7319.40.10,15,0,11,0
7319.40.20,15,0,11,0
7319.90,,,,
7319.90.10,5,0,11,0
7319.90.90,5,0,11,0
73.20,,,,
7320.10,,,,
7320.10.11,"12,5",0,11,0
7320.10.12,"12,5",0,11,0
7320.10.19,"12,5",0,11,0
7320.10.90,"12,5",0,11,0
7320.20,,,,
7320.20.11,"12,5",0,11,0
7320.20.12,"12,5",0,11,0
7320.20.19,"12,5",0,11,0
7320.20.90,20,0,11,0
7320.90,,,,
7320.90.10,20,0,11,0
7320.90.90,5,0,11,0
73.21,,,,
7321.11.00,20,0,11,0
7321.12.00,"7,5",0,11,0
7321.19,,,,
7321.19.10,20,0,11,0
7321.19.90,20,0,11,0
7321.81.00,20,0,11,0
7321.82.00,"7,5",0,11,0
7321.89.00,20,0,11,0
7321.90,,,,
7321.90.10,"7,5",0,11,0
7321.90.21,"7,5",0,11,0
7321.90.29,"7,5",0,11,0
7321.90.90,"7,5",0,11,0
73.22,,,,
7322.11.00,5,0,11,0
7322.19.00,5,0,11,0
7322.90.00,10,0,11,0
73.23,,,,
7323.10.00,15,0,11,0
7323.91,,,,
7323.91.10,15,0,11,0
7323.91.20,15,0,11,0
7323.91.90,15,0,11,0
7323.92.00,15,0,11,0
7323.93,,,,
7323.93.10,15,0,11,0
7323.93.20,15,0,11,0
7323.93.90,15,0,11,0
7323.94.00,15,0,11,0
7323.99,,,,
7323.99.10,15,0,11,0
7323.99.20,15,0,11,0
7323.99.90,15,0,11,0
73.24,,,,
7324.10,,,,
7324.10.10,15,0,11,0
7324.10.90,15,0,11,0
7324.21,,,,
7324.21.10,"7,5",0,11,0
7324.21.90,"7,5",0,11,0
7324.29,,,,
7324.29.10,"7,5",0,11,0
7324.29.90,"7,5",0,11,0
7324.90,,,,
7324.90.10,"7,5",0,11,0
7324.90.91,15,0,11,0
7324.90.93,15,0,11,0
7324.90.99,15,0,11,0
73.25,,,,
7325.10,,,,
7325.10.20,"7,5",0,11,0
7325.10.30,"7,5",0,11,0
7325.10.90,"7,5",0,11,0
7325.91.00,"7,5",0,11,0
7325.99,,,,
7325.99.20,"7,5",0,11,0
7325.99.90,"7,5",0,11,0
73.26,,,,
7326.11.00,5,0,11,0
7326.19.00,0,0,11,0
7326.20,,,,
7326.20.50,15,0,11,0
7326.20.60,"7,5",0,11,0
7326.20.70,15,0,11,0
7326.20.90,15,0,11,0
7326.90,,,,
7326.90.10,"7,5",0,11,0
7326.90.20,"7,5",0,11,0
7326.90.30,"7,5",0,11,0
7326.90.60,"7,5",0,11,0
7326.90.70,"7,5",0,11,0
7326.90.91,"7,5",0,11,0
7326.90.99,"7,5",0,11,0
74.01,,,,
7401.00.10,5,0,11,0
7401.00.20,5,0,11,0
74.02,,,,
7402.00.10,5,0,11,0
7402.00.90,5,0,11,0
74.03,,,,
7403.11.00,5,0,11,0
7403.12.00,5,0,11,0
7403.13.00,0,0,11,0
7403.19.00,0,0,11,0
7403.21.00,5,0,11,0
7403.22.00,5,0,11,0
7403.29.00,5,0,11,0
7404.00.00,0,0,11,0
7405.00.00,0,0,11,0
74.06,,,,
7406.10.00,0,0,11,0
7406.20.00,0,0,11,0
74.07,,,,
7407.10,,,,
7407.10.30,5,0,11,0
7407.10.41,5,0,11,0
7407.10.49,5,0,11,0
7407.21.00,5,0,11,0
7407.29.00,5,0,11,0
74.08,,,,
7408.11,,,,
7408.11.20,5,0,11,0
7408.11.30,5,0,11,0
7408.11.90,5,0,11,0
7408.19,,,,
7408.19.10,10,0,11,0
7408.19.90,10,0,11,0
7408.21.00,5,0,11,0
7408.22.00,5,0,11,0
7408.29,,,,
7408.29.10,5,0,11,0
7408.29.90,5,0,11,0
74.09,,,,
7409.11.00,5,0,11,0
7409.19.00,5,0,11,0
7409.21.00,5,0,11,0
7409.29.00,5,0,11,0
7409.31.00,5,0,11,0
7409.39.00,5,0,11,0
7409.40.00,5,0,11,0
7409.90.00,0,0,11,0
74.10,,,,
7410.11,,,,
7410.11.10,0,0,11,0
7410.11.90,5,0,11,0
7410.12.00,5,0,11,0
7410.21.00,5,0,11,0
7410.22.00,5,0,11,0
74.11,,,,
7411.10.00,5,0,11,0
7411.21.00,5,0,11,0
7411.22.00,5,0,11,0
7411.29.00,5,0,11,0
74.12,,,,
7412.10.00,5,0,11,0
7412.20,,,,
7412.20.20,5,0,11,0
7412.20.91,5,0,11,0
7412.20.99,5,0,11,0
74.13,,,,
7413.00.11,10,0,11,0
7413.00.19,10,0,11,0
7413.00.91,10,0,11,0
7413.00.99,10,0,11,0
74.15,,,,
7415.10,,,,
7415.10.10,10,0,11,0
7415.10.20,10,0,11,0
7415.10.90,10,0,11,0
7415.21.00,10,0,11,0
7415.29.00,10,0,11,0
7415.33,,,,
7415.33.10,10,0,11,0
7415.33.20,10,0,11,0
7415.39.00,10,0,11,0
74.18,,,,
7418.10,,,,
7418.10.10,"12,5",0,11,0
7418.10.30,"12,5",0,11,0
7418.10.90,"12,5",0,11,0
7418.20.00,"12,5",0,11,0
74.19,,,,
7419.20,,,,
7419.20.10,"12,5",0,11,0
7419.20.20,10,0,11,0
7419.20.90,10,0,11,0
7419.80,,,,
7419.80.10,"12,5",0,11,0
7419.80.21,5,0,11,0
7419.80.29,15,0,11,0
7419.80.30,10,0,11,0
7419.80.40,"12,5",0,11,0
7419.80.50,"12,5",0,11,0
7419.80.60,"12,5",0,11,0
7419.80.70,5,0,11,0
7419.80.80,10,0,11,0
7419.80.90,"12,5",0,11,0
75.01,,,,
7501.10.00,5,0,11,0
7501.20.00,5,0,11,0
75.02,,,,
7502.10.00,5,0,11,0
7502.20.00,5,0,11,0
7503.00.00,0,0,11,0
7504.00.00,5,0,11,0
75.05,,,,
7505.11.00,5,0,11,0
7505.12.00,5,0,11,0
7505.21.00,5,0,11,0
7505.22.00,0,0,11,0
75.06,,,,
7506.10.00,5,0,11,0
7506.20.00,5,0,11,0
75.07,,,,
7507.11.00,5,0,11,0
7507.12.00,5,0,11,0
7507.20.00,5,0,11,0
75.08,,,,
7508.10.00,5,0,11,0
7508.90,,,,
7508.90.30,10,0,11,0
7508.90.50,5,0,11,0
7508.90.90,10,0,11,0
76.01,,,,
7601.10.00,0,0,11,0
7601.20.00,0,0,11,0
7602.00.00,0,0,11,0
76.03,,,,
7603.10.00,0,0,11,0
7603.20,,,,
7603.20.10,5,0,11,0
7603.20.20,0,0,11,0
76.04,,,,
7604.10,,,,
7604.10.10,5,0,11,0
7604.10.90,5,0,11,0
7604.21,,,,
7604.21.10,5,0,11,0
7604.21.20,5,0,11,0
7604.21.90,5,0,11,0
7604.29,,,,
7604.29.10,5,0,11,0
7604.29.30,15,0,11,0
7604.29.90,15,0,11,0
76.05,,,,
7605.11.00,10,0,11,0
7605.19,,,,
7605.19.10,10,0,11,0
7605.19.90,10,0,11,0
7605.21.00,10,0,11,0
7605.29,,,,
7605.29.10,10,0,11,0
7605.29.90,10,0,11,0
76.06,,,,
7606.11,,,,
7606.11.10,10,0,11,0
7606.11.90,10,0,11,0
7606.12,,,,
7606.12.20,10,0,11,0
7606.12.32,10,0,11,0
7606.12.33,5,0,11,0
7606.12.34,0,0,11,0
7606.12.35,5,0,11,0
7606.12.39,5,0,11,0
7606.12.90,10,0,11,0
7606.91.00,10,0,11,0
7606.92.00,10,0,11,0
76.07,,,,
7607.11.00,20,0,11,0
7607.19.00,10,0,11,0
7607.20,,,,
7607.20.10,10,0,11,0
7607.20.91,10,0,11,0
7607.20.99,10,0,11,0
76.08,,,,
7608.10.00,5,0,11,0
7608.20.00,5,0,11,0
7609.00.00,5,0,11,0
76.10,,,,
7610.10,,,,
7610.10.10,20,0,11,0
7610.10.90,20,0,11,0
7610.90,,,,
7610.90.30,20,0,11,0
7610.90.91,20,0,11,0
7610.90.99,20,0,11,0
7611.00.00,10,0,11,0
76.12,,,,
7612.10.00,10,0,11,0
7612.90,,,,
7612.90.10,10,0,11,0
7612.90.90,10,0,11,0
7613.00.00,10,0,11,0
76.14,,,,
7614.10,,,,
7614.10.11,10,0,11,0
7614.10.12,10,0,11,0
7614.10.19,10,0,11,0
7614.10.90,10,0,11,0
7614.90,,,,
7614.90.11,10,0,11,0
7614.90.12,10,0,11,0
7614.90.19,10,0,11,0
7614.90.90,10,0,11,0
76.15,,,,
7615.10,,,,
7615.10.10,15,0,11,0
7615.10.90,15,0,11,0
7615.20,,,,
7615.20.20,15,0,11,0
7615.20.90,15,0,11,0
76.16,,,,
7616.10,,,,
7616.10.10,5,0,11,0
7616.10.20,5,0,11,0
7616.10.90,5,0,11,0
7616.91.00,5,0,11,0
7616.99,,,,
7616.99.20,5,0,11,0
7616.99.30,5,0,11,0
7616.99.40,5,0,11,0
7616.99.51,15,0,11,0
7616.99.59,5,0,11,0
7616.99.60,5,0,11,0
7616.99.70,5,0,11,0
7616.99.80,5,0,11,0
7616.99.90,5,0,11,0
78.01,,,,
7801.10.00,5,0,11,0
7801.91.00,5,0,11,0
7801.99.00,5,0,11,0
7802.00.00,0,0,11,0
78.04,,,,
7804.11,,,,
7804.11.10,5,0,11,0
7804.11.90,5,0,11,0
7804.19.00,10,0,11,0
7804.20.00,5,0,11,0
78.06,,,,
7806.00.20,5,0,11,0
7806.00.30,5,0,11,0
7806.00.40,5,0,11,0
7806.00.90,10,0,11,0
79.01,,,,
7901.11.00,0,0,11,0
7901.12.00,0,0,11,0
7901.20.00,5,0,11,0
7902.00.00,0,0,11,0
79.03,,,,
7903.10.00,0,0,11,0
7903.90.00,0,0,11,0
7904.00.00,5,0,11,0
79.05,,,,
7905.00.40,5,0,11,0
7905.00.90,5,0,11,0
79.07,,,,
7907.00.30,10,0,11,0
7907.00.40,5,0,11,0
7907.00.91,10,0,11,0
7907.00.92,"12,5",0,11,0
7907.00.93,5,0,11,0
7907.00.99,10,0,11,0
80.01,,,,
8001.10.00,5,0,11,0
8001.20.00,5,0,11,0
8002.00.00,0,0,11,0
80.03,,,,
8003.00.10,5,0,11,0
8003.00.90,5,0,11,0
80.07,,,,
8007.00.20,5,0,11,0
8007.00.30,5,0,11,0
8007.00.40,5,0,11,0
8007.00.91,"12,5",0,11,0
8007.00.92,"12,5",0,11,0
8007.00.93,5,0,11,0
8007.00.99,"12,5",0,11,0
81.01,,,,
8101.10.00,5,0,11,0
8101.94.00,5,0,11,0
8101.96.00,5,0,11,0
8101.97.00,5,0,11,0
8101.99,,,,
8101.99.10,0,0,11,0
8101.99.90,5,0,11,0
81.02,,,,
8102.10.00,5,0,11,0
8102.94.00,5,0,11,0
8102.95.00,0,0,11,0
8102.96.00,0,0,11,0
8102.97.00,5,0,11,0
8102.99.00,5,0,11,0
81.03,,,,
8103.20.00,5,0,11,0
8103.30.00,5,0,11,0
8103.91.00,5,0,11,0
8103.99.00,5,0,11,0
81.04,,,,
8104.11.00,5,0,11,0
8104.19.00,5,0,11,0
8104.20.00,5,0,11,0
8104.30.00,5,0,11,0
8104.90.00,5,0,11,0
81.05,,,,
8105.20,,,,
8105.20.10,5,0,11,0
8105.20.90,5,0,11,0
8105.30.00,5,0,11,0
8105.90.00,5,0,11,0
81.06,,,,
8106.10,,,,
8106.10.10,5,0,11,0
8106.10.90,5,0,11,0
8106.90,,,,
8106.90.10,5,0,11,0
8106.90.90,5,0,11,0
81.08,,,,
8108.20.00,5,0,11,0
8108.30.00,5,0,11,0
8108.90.00,0,0,11,0
81.09,,,,
8109.21.00,5,0,11,0
8109.29.00,5,0,11,0
8109.31.00,5,0,11,0
8109.39.00,5,0,11,0
8109.91.00,5,0,11,0
8109.99.00,5,0,11,0
81.10,,,,
8110.10.00,0,0,11,0
